Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
  0.00      0.01     0.00       36     0.00     0.00  std::operator+(std::_Bit_iterator const&, long)
  0.00      0.01     0.00       35     0.00     0.00  std::vector<bool, std::allocator<bool> >::begin()
  0.00      0.01     0.00       32     0.00     0.00  __gnu_cxx::new_allocator<std::pair<int, int> >::new_allocator(__gnu_cxx::new_allocator<std::pair<int, int> > const&)
  0.00      0.01     0.00       32     0.00     0.00  __gnu_cxx::new_allocator<unsigned long>::~new_allocator()
  0.00      0.01     0.00       32     0.00     0.00  std::allocator<std::pair<int, int> >::allocator(std::allocator<std::pair<int, int> > const&)
  0.00      0.01     0.00       32     0.00     0.00  std::allocator<unsigned long>::~allocator()
  0.00      0.01     0.00       30     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1l> >::duration<long, void>(long const&)
  0.00      0.01     0.00       30     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1000l> >* std::__niter_base<std::chrono::duration<long, std::ratio<1l, 1000l> >*>(std::chrono::duration<long, std::ratio<1l, 1000l> >*)
  0.00      0.01     0.00       30     0.00     0.00  unsigned long* std::__niter_base<unsigned long*>(unsigned long*)
  0.00      0.01     0.00       30     0.00     0.00  int&& std::forward<int>(std::remove_reference<int>::type&)
  0.00      0.01     0.00       25     0.00     0.00  MyGraph::setObstacle(int, int)
  0.00      0.01     0.00       25     0.00     0.00  std::_Bit_iterator::operator[](long) const
  0.00      0.01     0.00       25     0.00     0.00  std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::operator[](unsigned long)
  0.00      0.01     0.00       25     0.00     0.00  std::vector<bool, std::allocator<bool> >::operator[](unsigned long)
  0.00      0.01     0.00       25     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1000l> > const& std::forward<std::chrono::duration<long, std::ratio<1l, 1000l> > const&>(std::remove_reference<std::chrono::duration<long, std::ratio<1l, 1000l> > const&>::type&)
  0.00      0.01     0.00       23     0.00     0.00  unsigned long* std::__addressof<unsigned long>(unsigned long&)
  0.00      0.01     0.00       22     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data()
  0.00      0.01     0.00       22     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long)
  0.00      0.01     0.00       21     0.00     0.00  __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&)
  0.00      0.01     0.00       21     0.00     0.00  std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&)
  0.00      0.01     0.00       20     0.00     0.00  std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const
  0.00      0.01     0.00       20     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1000l> >::count() const
  0.00      0.01     0.00       20     0.00     0.00  std::vector<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > >::size() const
  0.00      0.01     0.00       20     0.00     0.00  std::vector<bool, std::allocator<bool> >::end() const
  0.00      0.01     0.00       20     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl_data::_M_swap_data(std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl_data&)
  0.00      0.01     0.00       20     0.00     0.00  std::_Bit_const_iterator::_Bit_const_iterator(std::_Bit_iterator const&)
  0.00      0.01     0.00       20     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&)
  0.00      0.01     0.00       20     0.00     0.00  std::vector<bool, std::allocator<bool> >* std::__addressof<std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >&)
  0.00      0.01     0.00       20     0.00     0.00  unsigned long* std::__miter_base<unsigned long*>(unsigned long*)
  0.00      0.01     0.00       20     0.00     0.00  std::_Bit_const_iterator std::__miter_base<std::_Bit_const_iterator>(std::_Bit_const_iterator)
  0.00      0.01     0.00       20     0.00     0.00  std::_Bit_const_iterator std::__niter_base<std::_Bit_const_iterator>(std::_Bit_const_iterator)
  0.00      0.01     0.00       20     0.00     0.00  std::remove_reference<std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl&>::type&& std::move<std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl&>(std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl&)
  0.00      0.01     0.00       20     0.00     0.00  std::operator-(std::_Bit_iterator_base const&, std::_Bit_iterator_base const&)
  0.00      0.01     0.00       15     0.00     0.00  __gnu_cxx::new_allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > >::_M_max_size() const
  0.00      0.01     0.00       12     0.00     0.00  __gnu_cxx::__normal_iterator<std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::vector<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > > >::__normal_iterator(std::chrono::duration<long, std::ratio<1l, 1000l> >* const&)
  0.00      0.01     0.00       12     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const
  0.00      0.01     0.00       11     0.00     0.00  MyGraph::getWidth()
  0.00      0.01     0.00       11     0.00     0.00  __gnu_cxx::new_allocator<bool>::new_allocator()
  0.00      0.01     0.00       11     0.00     0.00  __gnu_cxx::new_allocator<bool>::~new_allocator()
  0.00      0.01     0.00       11     0.00     0.00  __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long)
  0.00      0.01     0.00       11     0.00     0.00  __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*)
  0.00      0.01     0.00       11     0.00     0.00  __gnu_cxx::new_allocator<unsigned long>::new_allocator()
  0.00      0.01     0.00       11     0.00     0.00  bool __gnu_cxx::operator!=<std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::vector<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > > >(__gnu_cxx::__normal_iterator<std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::vector<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > > > const&, __gnu_cxx::__normal_iterator<std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::vector<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > > > const&)
  0.00      0.01     0.00       11     0.00     0.00  __gnu_cxx::new_allocator<unsigned long>::_M_max_size() const
  0.00      0.01     0.00       11     0.00     0.00  std::allocator<bool>::~allocator()
  0.00      0.01     0.00       11     0.00     0.00  std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&)
  0.00      0.01     0.00       11     0.00     0.00  std::_Vector_base<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > >::_M_get_Tp_allocator()
  0.00      0.01     0.00       11     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::_Vector_impl(std::allocator<std::pair<int, int> > const&)
  0.00      0.01     0.00       11     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_base(std::allocator<std::pair<int, int> > const&)
  0.00      0.01     0.00       11     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long)
  0.00      0.01     0.00       11     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&)
  0.00      0.01     0.00       11     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl()
  0.00      0.01     0.00       11     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_M_deallocate()
  0.00      0.01     0.00       11     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset()
  0.00      0.01     0.00       11     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&)
  0.00      0.01     0.00       11     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::~_Bvector_base()
  0.00      0.01     0.00       11     0.00     0.00  std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long)
  0.00      0.01     0.00       11     0.00     0.00  std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long)
  0.00      0.01     0.00       11     0.00     0.00  std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long)
  0.00      0.01     0.00       11     0.00     0.00  std::vector<bool, std::allocator<bool> >::~vector()
  0.00      0.01     0.00       10     0.00    19.36  printGrid(MyGraph&, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&)
  0.00      0.01     0.00       10     0.00     0.00  MyGraph::getHeight()
  0.00      0.01     0.00       10     0.00   980.21  AStarLib::IDAStar<std::pair<int, int>, double>::findPath(AStarLib::Graph<std::pair<int, int>, double> const&, std::pair<int, int> const&, std::pair<int, int> const&)
  0.00      0.01     0.00       10     0.00     0.00  void __gnu_cxx::new_allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > >::construct<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::chrono::duration<long, std::ratio<1l, 1000l> > const&>(std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::chrono::duration<long, std::ratio<1l, 1000l> > const&)
  0.00      0.01     0.00       10     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<unsigned long>, unsigned long>::_S_select_on_copy(std::allocator<unsigned long> const&)
  0.00      0.01     0.00       10     0.00     0.00  __gnu_cxx::__normal_iterator<std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::vector<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > > >::operator++()
  0.00      0.01     0.00       10     0.00     0.00  __gnu_cxx::new_allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > >::max_size() const
  0.00      0.01     0.00       10     0.00     0.00  __gnu_cxx::__normal_iterator<std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::vector<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > > >::operator*() const
  0.00      0.01     0.00       10     0.00     0.00  std::_Vector_base<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > >::_M_get_Tp_allocator() const
  0.00      0.01     0.00       10     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::get_allocator() const
  0.00      0.01     0.00       10     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_M_get_Bit_allocator() const
  0.00      0.01     0.00       10     0.00     0.00  std::vector<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > >::max_size() const
  0.00      0.01     0.00       10     0.00     0.00  std::vector<bool, std::allocator<bool> >::size() const
  0.00      0.01     0.00       10     0.00     0.00  std::allocator<bool>::allocator<unsigned long>(std::allocator<unsigned long> const&)
  0.00      0.01     0.00       10     0.00     0.00  std::_Bit_iterator std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator)
  0.00      0.01     0.00       10     0.00     0.00  unsigned long* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<unsigned long>(unsigned long const*, unsigned long const*, unsigned long*)
  0.00      0.01     0.00       10     0.00     0.00  void std::this_thread::sleep_for<long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&)
  0.00      0.01     0.00       10     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::_Vector_impl(std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl&&)
  0.00      0.01     0.00       10     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl_data&&)
  0.00      0.01     0.00       10     0.00     0.00  std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_base(std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >&&)
  0.00      0.01     0.00       10     0.00     0.00  std::allocator_traits<std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > >::max_size(std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > const&)
  0.00      0.01     0.00       10     0.00     0.00  void std::allocator_traits<std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > > >::construct<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::chrono::duration<long, std::ratio<1l, 1000l> > const&>(std::allocator<std::chrono::duration<long, std::ratio<1l, 1000l> > >&, std::chrono::duration<long, std::ratio<1l, 1000l> >*, std::chrono::duration<long, std::ratio<1l, 1000l> > const&)
  0.00      0.01     0.00       10     0.00     0.00  std::allocator_traits<std::allocator<unsigned long> >::select_on_container_copy_construction(std::allocator<unsigned long> const&)
  0.00      0.01     0.00       10     0.00     0.00  std::pair<int, int>::pair<int, int&, true>(int&&, int&)
  0.00      0.01     0.00       10     0.00     0.00  std::pair<int, int>::operator=(std::pair<int, int>&&)
  0.00      0.01     0.00       10     0.00     0.00  std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&)
  0.00      0.01     0.00       10     0.00     0.00  std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  0.00      0.01     0.00       10     0.00     0.00  std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1l> > >::value, std::chrono::duration<long, std::ratio<1l, 1l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1l> >, long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&)
  0.00      0.01     0.00       10     0.00     0.00  std::chrono::duration_values<long>::zero()
  0.00      0.01     0.00       10     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1000000000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::ratio<1000000000l, 1l>, long, false, true>::__cast<long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&)
